"2015","Philadelphia Phillies","0.3889","3.8642","0.2485","4.69","1.4266"
"1979","New York Mets","0.3865","3.6380","0.2502","3.84","1.4267"
"1985","Texas Rangers","0.3851","3.8323","0.2535","4.56","1.3665"
"2009","Pittsburgh Pirates","0.3851","3.9503","0.2518","4.59","1.4175"
"1985","San Francisco Giants","0.3827","3.4321","0.2330","3.61","1.3169"
"2001","Pittsburgh Pirates","0.3827","4.0556","0.2469","5.05","1.4005"
"2001","Tampa Bay Devil Rays","0.3827","4.1481","0.2581","4.94","1.4280"
"2002","Kansas City Royals","0.3827","4.5494","0.2556","5.21","1.4808"
"2006","Kansas City Royals","0.3827","4.6728","0.2711","5.65","1.5672"
"2013","Miami Marlins","0.3827","3.1667","0.2307","3.71","1.3045"
"1977","Atlanta Braves","0.3765","4.1852","0.2537","4.85","1.5652"
"1982","Cincinnati Reds","0.3765","3.3642","0.2510","3.66","1.3608"
"1987","Cleveland Indians","0.3765","4.5802","0.2633","5.28","1.4897"
"1993","San Diego Padres","0.3765","4.1914","0.2519","4.23","1.3909"
"2006","Tampa Bay Devil Rays","0.3765","4.2531","0.2548","4.96","1.5130"
"2008","Seattle Mariners","0.3765","4.1420","0.2655","4.73","1.4883"
"2010","Seattle Mariners","0.3765","3.1667","0.2355","3.93","1.2716"
"2012","Chicago Cubs","0.3765","3.7840","0.2397","4.51","1.3525"
"1981","Minnesota Twins","0.3727","3.4364","0.2405","3.98","1.4111"
"1981","San Diego Padres","0.3727","3.4727","0.2563","3.72","1.4414"
"1982","Minnesota Twins","0.3704","4.0556","0.2574","4.72","1.4588"
"1983","Seattle Mariners","0.3704","3.4444","0.2399","4.12","1.3711"
"1985","Cleveland Indians","0.3704","4.5000","0.2651","4.91","1.4424"
"1978","Toronto Blue Jays","0.3665","3.6646","0.2501","4.54","1.4790"
"2008","Washington Nationals","0.3665","3.9814","0.2506","4.66","1.4382"
"1989","Detroit Tigers","0.3642","3.8086","0.2421","4.53","1.4856"
"1993","New York Mets","0.3642","4.1481","0.2478","4.05","1.3148"
"2009","Washington Nationals","0.3642","4.3827","0.2578","5","1.4829"
"2016","Minnesota Twins","0.3642","4.4568","0.2508","5.08","1.4376"
"1980","Seattle Mariners","0.3620","3.7423","0.2476","4.38","1.4349"
"1981","Chicago Cubs","0.3585","3.4906","0.2363","4.01","1.4371"
"2004","Kansas City Royals","0.3580","4.4444","0.2586","5.15","1.4787"
"1985","Pittsburgh Pirates","0.3540","3.5280","0.2465","3.97","1.3734"
"1991","Cleveland Indians","0.3519","3.5556","0.2541","4.23","1.3663"
"2010","Pittsburgh Pirates","0.3519","3.6235","0.2419","5","1.4438"
"1978","Seattle Mariners","0.3500","3.8375","0.2477","4.67","1.4632"
"1981","Toronto Blue Jays","0.3491","3.1038","0.2264","3.82","1.3470"
"2002","Milwaukee Brewers","0.3457","3.8704","0.2528","4.73","1.4636"
"2005","Kansas City Royals","0.3457","4.3272","0.2626","5.49","1.5226"
"2011","Houston Astros","0.3457","3.7963","0.2576","4.51","1.3971"
"2002","Detroit Tigers","0.3416","3.5714","0.2479","4.92","1.4189"
"2002","Tampa Bay Devil Rays","0.3416","4.1801","0.2530","5.29","1.5093"
"1976","Montreal Expos","0.3395","3.2778","0.2349","3.99","1.4410"
"2012","Houston Astros","0.3395","3.5988","0.2360","4.56","1.3944"
"1988","Atlanta Braves","0.3375","3.4688","0.2425","4.09","1.3924"
"1977","Toronto Blue Jays","0.3354","3.7578","0.2523","4.57","1.4914"
"1988","Baltimore Orioles","0.3354","3.4161","0.2380","4.54","1.4003"
"1979","Oakland Athletics","0.3333","3.5370","0.2386","4.75","1.5501"
"1998","Florida Marlins","0.3333","4.1173","0.2485","5.2","1.5995"
"1979","Toronto Blue Jays","0.3272","3.7840","0.2512","4.82","1.4616"
"1996","Detroit Tigers","0.3272","4.8333","0.2555","6.38","1.7030"
"2004","Arizona Diamondbacks","0.3148","3.7963","0.2527","4.98","1.4733"
"2013","Houston Astros","0.3148","3.7654","0.2395","4.79","1.4719"
"2003","Detroit Tigers","0.2654","3.6481","0.2400","5.3","1.4904"
